model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
현대 팰리세이드 2.2 디젤 4WD 프레스티지,/mycar/mycar_view.php?no=2255670&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255670&gubun=K,False,2700.0,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2700.0,False,,,,2019.10,113300.0,디젤,자동,흰색,2199.0,
현대 팰리세이드 3.8 가솔린 2WD  프레스티지,/mycar/mycar_view.php?no=2255448&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255448&gubun=K,False,2500.0,현대 팰리세이드 3.8 가솔린 2WD  프레스티지,2500.0,False,,,,2019.10,74305.0,가솔린,자동,파란색,3778.0,
현대 팰리세이드 3.8 가솔린 4WD  익스클루시브,/mycar/mycar_view.php?no=2255449&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255449&gubun=K,False,2550.0,현대 팰리세이드 3.8 가솔린 4WD  익스클루시브,2550.0,False,,,,2019.02,63822.0,가솔린,자동,흰색,3778.0,
현대 팰리세이드 3.8 가솔린 2WD  프레스티지,/mycar/mycar_view.php?no=2255450&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255450&gubun=K,False,2480.0,현대 팰리세이드 3.8 가솔린 2WD  프레스티지,2480.0,False,,,,2019.11 (20년형),66522.0,가솔린,자동,파란색,3778.0,
현대 팰리세이드 2.2 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2256328&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256328&gubun=K,False,3300.0,현대 팰리세이드 2.2 디젤 2WD 프레스티지,3300.0,False,,,,2021.09 (22년형),66500.0,디젤,자동,흰색,2199.0,
현대 팰리세이드 2.2 디젤 4WD 프레스티지,/mycar/mycar_view.php?no=2256293&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256293&gubun=K,False,3100.0,현대 팰리세이드 2.2 디젤 4WD 프레스티지,3100.0,False,,,,2019.01,75200.0,디젤,자동,흰색,2199.0,
현대 팰리세이드 2.2 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2255398&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255398&gubun=K,False,2200.0,현대 팰리세이드 2.2 디젤 2WD 프레스티지,2200.0,False,,,,2020.11 (21년형),240000.0,디젤,자동,흰색,2199.0,
현대 팰리세이드 3.8 가솔린 2WD 프레스티지,/mycar/mycar_view.php?no=2255341&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255341&gubun=K,False,2800.0,현대 팰리세이드 3.8 가솔린 2WD 프레스티지,2800.0,False,,,,2021.04,85000.0,가솔린,자동,진회색,3778.0,
현대 팰리세이드 2.2 디젤 2WD  프레스티지,/mycar/mycar_view.php?no=2252093&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252093&gubun=K,False,2860.0,현대 팰리세이드  2.2 디젤 2WD 프레스티지,2860.0,False,,,,2019.11,83000.0,디젤,자동,흰색,2199.0,
현대 포터2 LPG 슈퍼캡 초장축 스마트,/mycar/mycar_view.php?no=2256362&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256362&gubun=K,False,1899.0,현대 포터2  LPG 슈퍼캡 초장축 스마트,1899.0,False,,,,2023.12 (24년형),36141.0,LPG,자동,흰색,2469.0,
현대 포터2 냉동탑차,/mycar/mycar_view.php?no=2246610&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246610&gubun=K,False,1790.0,현대 포터2 냉동탑차,1790.0,False,,,,2022.06,82293.0,디젤,자동,흰색,2497.0,
현대 포터2 CRDi 더블캡 초장축 SUP 고급형,/mycar/mycar_view.php?no=2253097&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253097&gubun=K,False,760.0,현대 포터2 CRDi 더블캡 초장축 SUP 고급형,760.0,False,,,,2016.05 (17년형),142141.0,디젤,수동,흰색,2497.0,
현대 포터2 CRDi 더블캡 초장축 SUP 고급형,/mycar/mycar_view.php?no=2255690&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255690&gubun=K,False,670.0,현대 포터2 CRDi 더블캡 초장축 SUP 고급형,670.0,False,,,,2015.01,144506.0,디젤,수동,흰색,2497.0,
현대 포터2 CRDi 더블캡  초장축 SUP 고급형,/mycar/mycar_view.php?no=2256685&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256685&gubun=K,False,699.0,현대 포터2 CRDi 더블캡  초장축 SUP 고급형,699.0,False,,,,2015.07 (16년형),143595.0,디젤,수동,청색,2497.0,
현대 포터2 슈퍼캡 내장탑차 초장축 슈퍼캡 플러스,/mycar/mycar_view.php?no=2256176&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256176&gubun=K,False,790.0,현대 포터2  슈퍼캡 내장탑차 초장축 슈퍼캡 플러스,790.0,False,,,,2015.07 (16년형),95549.0,디젤,수동,흰색,2497.0,
현대 포터2 시티밴,/mycar/mycar_view.php?no=2253450&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253450&gubun=K,False,2000.0,현대 포터2 시티밴,2000.0,False,,,,2022.07,17169.0,디젤,자동,흰색,2497.0,
현대 포터2 LPG 슈퍼캡 초장축 프리미엄,/mycar/mycar_view.php?no=2251628&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251628&gubun=K,False,2290.0,현대 포터2 LPG 슈퍼캡 초장축 프리미엄,2290.0,False,,,,2024.02,30000.0,LPG,자동,흰색,2469.0,
현대 포터2 LPG 슈퍼캡 초장축 프리미엄,/mycar/mycar_view.php?no=2253566&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253566&gubun=K,False,1980.0,현대 포터2 LPG 슈퍼캡 초장축 프리미엄,1980.0,False,,,,2024.01,25928.0,LPG,자동,청색,2469.0,
현대 포터2 파워게이트,/mycar/mycar_view.php?no=2257358&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257358&gubun=K,False,1330.0,현대 포터2 파워게이트,1330.0,False,,,,2016.02,123838.0,디젤,자동,흰색,2497.0,
현대 포터2 더블캡 내장탑차,/mycar/mycar_view.php?no=2254188&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254188&gubun=K,False,680.0,현대 포터2  더블캡 내장탑차 -,680.0,False,,,,2013.09 (14년형),244000.0,디젤,자동,흰색,2497.0,
현대 포터2 CRDi 슈퍼캡 고급형,/mycar/mycar_view.php?no=2256925&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256925&gubun=K,False,670.0,현대 포터2  CRDi 슈퍼캡 고급형,670.0,False,,,,2013.02,124000.0,디젤,수동,흰색,2497.0,
현대 포터2 더블캡 내장탑차,/mycar/mycar_view.php?no=2257071&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257071&gubun=K,False,1060.0,현대 포터2  더블캡 내장탑차 -,1060.0,False,,,,2017.03,148000.0,디젤,자동,흰색,2497.0,
현대 포터2 캠핑카,/mycar/mycar_view.php?no=2252263&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252263&gubun=K,False,2680.0,현대 포터2  캠핑카 -,2680.0,False,,,,2013.06,197178.0,디젤,자동,흰색,2497.0,
현대 포터2 파워게이트,/mycar/mycar_view.php?no=2257321&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257321&gubun=K,False,1690.0,현대 포터2  파워게이트 -,1690.0,False,,,,2020.06,100207.0,디젤,자동,흰색,2497.0,
현대 포터2 파워게이트,/mycar/mycar_view.php?no=2257286&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257286&gubun=K,False,1150.0,현대 포터2 파워게이트,1150.0,False,,,,2016.05,160016.0,디젤,수동,흰색,2497.0,
현대 포터2 파워게이트,/mycar/mycar_view.php?no=2257276&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257276&gubun=K,False,1000.0,현대 포터2 파워게이트,1000.0,False,,,,2016.02,168000.0,디젤,수동,흰색,2497.0,
현대 포터2 CRDi 슈퍼캡 초장축 디럭스 고급형,/mycar/mycar_view.php?no=2257275&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257275&gubun=K,False,690.0,현대 포터2 CRDi 슈퍼캡 초장축 디럭스 고급형,690.0,False,,,,2012.11 (13년형),100000.0,디젤,수동,흰색,2497.0,
현대 포터2 파워게이트,/mycar/mycar_view.php?no=2257274&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257274&gubun=K,False,950.0,현대 포터2 파워게이트,950.0,False,,,,2017.04,139000.0,디젤,수동,진청색,2497.0,
현대 포터2 CRDi 더블캡 초장축 SUP 고급형,/mycar/mycar_view.php?no=2257273&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257273&gubun=K,False,670.0,현대 포터2 CRDi 더블캡 초장축 SUP 고급형,670.0,False,,,,2011.10 (12년형),109000.0,디젤,자동,흰색,2497.0,
현대 e-에어로타운 롱바디  34인승 자가용,/mycar/mycar_view.php?no=2255931&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255931&gubun=K,False,4350.0,현대 e-에어로타운 롱바디  34인승 자가용,4350.0,False,,,,2015.11,112319.0,디젤,수동,노란색,5899.0,
현대 e-에어로타운 롱바디 34인승 자가용,/mycar/mycar_view.php?no=2248075&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248075&gubun=K,False,1950.0,현대 e-에어로타운 롱바디 34인승 자가용,1950.0,False,,,,2012.06,548868.0,디젤,수동,기타색상,5899.0,
현대 e-에어로타운 롱바디  35인승 자가용,/mycar/mycar_view.php?no=2257301&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257301&gubun=K,False,2950.0,현대 e-에어로타운 롱바디  35인승 자가용,2950.0,False,,,,2013.07,239777.0,디젤,수동,베이지색,5899.0,
현대 e-에어로타운 캠핑카,/mycar/mycar_view.php?no=2253166&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253166&gubun=K,False,2600.0,현대 e-에어로타운  캠핑카 -,2600.0,False,,,,2007.03,31104.0,디젤,수동,베이지색,6606.0,
현대 리베로 터보 슈퍼캡 초장축 SR,/mycar/mycar_view.php?no=2244235&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244235&gubun=K,False,850.0,현대 리베로  터보 슈퍼캡 초장축 SR,850.0,False,,,,2005.02,185950.0,디젤,수동,흰색투톤,2476.0,
라이카니 LC-350,/mycar/mycar_view.php?no=2251450&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251450&gubun=K,False,9500.0,현대 올 뉴 마이티  3.5톤 슈퍼캡 세부등급,9500.0,False,,,,2022.12 (23년형),33000.0,디젤,수동,진회색,3933.0,
현대 올 뉴 마이티 3.5톤 슈퍼캡  장축고상,/mycar/mycar_view.php?no=2257262&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257262&gubun=K,False,4250.0,현대 올 뉴 마이티 3.5톤 슈퍼캡  장축고상,4250.0,False,,,,2020.09,43688.0,디젤,수동,흰색,3933.0,
현대 올 뉴 마이티 3.5톤 일반캡 장축고상,/mycar/mycar_view.php?no=2253761&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253761&gubun=K,False,,현대 올 뉴 마이티  3.5톤 일반캡 장축고상,,False,,,,2017.03,157880.0,디젤,수동,흰색,3933.0,
현대 올 뉴 마이티 3.5톤 일반캡 장축고상,/mycar/mycar_view.php?no=2251639&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251639&gubun=K,False,,현대 올 뉴 마이티  3.5톤 일반캡 장축고상,,False,,,,2017.03,154850.0,디젤,수동,흰색,3933.0,
이삭 마이티 캠핑카,/mycar/mycar_view.php?no=2215417&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2215417&gubun=K,False,9900.0,현대 올 뉴 마이티  캠핑카 -,9900.0,False,,,,2022.04,1449.0,디젤,자동,흰색,3933.0,
현대 e마이티 2.5톤 덤프,/mycar/mycar_view.php?no=2255210&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255210&gubun=K,False,2480.0,현대 e마이티  2.5톤 덤프 -,2480.0,False,,,,2013.11,112890.0,디젤,수동,흰색,3933.0,
현대 e마이티 파워게이트,/mycar/mycar_view.php?no=2252963&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252963&gubun=K,False,,현대 e마이티  파워게이트 -,,False,,,,2011.05,72210.0,디젤,수동,흰색,3933.0,
현대 유니버스 스페이스  럭셔리,/mycar/mycar_view.php?no=2255753&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255753&gubun=K,False,4650.0,현대 유니버스 스페이스  럭셔리,4650.0,False,,,,2016.07,430192.0,디젤,수동,흰색,12742.0,
현대 베뉴 1.6  플럭스,/mycar/mycar_view.php?no=2256013&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256013&gubun=K,True,0.0,현대 베뉴 1.6  플럭스,0.0,True,,55.0,60 / 60,2025.08 (26년형),30.0,가솔린,자동,흰색,1598.0,
현대 베뉴 1.6  프리미엄,/mycar/mycar_view.php?no=2257192&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257192&gubun=K,True,150.0,현대 베뉴 1.6  프리미엄,150.0,True,,50.0,61 / 60,2025.11 (26년형),20.0,가솔린,자동,흰색,1598.0,
현대 베뉴 1.6 스마트,/mycar/mycar_view.php?no=2255683&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255683&gubun=K,False,1980.0,현대 베뉴 1.6 스마트,1980.0,False,,,,2025.09 (26년형),1043.0,가솔린,자동,진회색,1598.0,
현대 스타리아 2.2 디젤 캠핑카,/mycar/mycar_view.php?no=2255668&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255668&gubun=K,False,3680.0,현대 스타리아 2.2 디젤 캠핑카,3680.0,False,,,,2023.03,10482.0,디젤,자동,진회색,2199.0,
현대 스타리아 2.2 디젤 라운지 9인승 4WD  인스퍼레이션,/mycar/mycar_view.php?no=2256932&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256932&gubun=K,True,0.0,현대 스타리아 2.2 디젤 라운지 9인승 4WD  인스퍼레이션,0.0,True,,93.0,60 / 60,2025.02,9000.0,디젤,자동,검정색,2199.0,
현대 스타리아 2.2 디젤 투어러 11인승 2WD 모던,/mycar/mycar_view.php?no=2249575&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249575&gubun=K,True,77.0,현대 스타리아 2.2 디젤 투어러 11인승 2WD 모던,77.0,True,,77.0,12 / 36,2024.01,17000.0,디젤,자동,검정색,2199.0,
현대 스타리아 1.6 하이브리드 라운지 9인승  인스퍼레이션,/mycar/mycar_view.php?no=2257334&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257334&gubun=K,True,460.0,현대 스타리아 1.6 하이브리드 라운지 9인승  인스퍼레이션,460.0,True,,74.0,42 / 60,2024.08 (25년형),25000.0,가솔린 하이브리드,자동,검정색,1598.0,
현대 스타리아 2.2 디젤 카고 5인승 2WD 모던,/mycar/mycar_view.php?no=2256417&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256417&gubun=K,False,4800.0,현대 스타리아  2.2 디젤 카고 5인승 2WD 모던,4800.0,False,,,,2023.12 (24년형),46433.0,디젤,자동,검정색,2199.0,
현대 스타리아 세대  2.2 디젤 캠핑카,/mycar/mycar_view.php?no=2257288&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257288&gubun=K,False,6600.0,현대 스타리아 세대  2.2 디젤 캠핑카,6600.0,False,,,,2025.09,6000.0,디젤,자동,검정색,2199.0,
현대 스타리아 3.5 LPG 캠핑카,/mycar/mycar_view.php?no=2253760&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253760&gubun=K,False,5480.0,현대 스타리아  3.5 LPG 캠핑카 -,5480.0,False,,,,2024.11 (25년형),13164.0,LPG,자동,진회색,3470.0,
현대 스타리아 2.2 디젤 캠핑카,/mycar/mycar_view.php?no=2256985&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256985&gubun=K,False,4680.0,현대 스타리아  2.2 디젤 캠핑카 -,4680.0,False,,,,2021.06 (22년형),75000.0,디젤,자동,흰색,2199.0,
유니캠프 스타리아 4WD 인스퍼레이션 캠핑카,/mycar/mycar_view.php?no=2255713&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255713&gubun=K,False,5800.0,현대 스타리아  2.2 디젤 라운지 9인승 4WD 인스퍼레이션,5800.0,False,,,,2022.12,47779.0,디젤,자동,검정색,2199.0,
현대 스타리아 세대  3.5 LPG 라운지 9인승 2WD 모빌리티,/mycar/mycar_view.php?no=2257100&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257100&gubun=K,False,1800.0,현대 스타리아 세대  3.5 LPG 라운지 9인승 2WD 모빌리티,1800.0,False,,,,2021.12 (22년형),515000.0,LPG,자동,검정색,3470.0,
현대 스타리아 1.6 하이브리드 카고 5인승  모던,/mycar/mycar_view.php?no=2255705&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255705&gubun=K,True,0.0,현대 스타리아 1.6 하이브리드 카고 5인승  모던,0.0,True,,,49 / 60,2025.01,6250.0,가솔린 하이브리드,자동,진회색,1598.0,
캠핑카마스터 하이팝업 캠핑카,/mycar/mycar_view.php?no=2247935&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247935&gubun=K,False,6200.0,현대 스타리아  2.2 디젤 캠핑카 -,6200.0,False,,,,2023.04,6035.0,디젤,자동,흰색,2199.0,
캠핑카마스터 하이팝업 캠핑카,/mycar/mycar_view.php?no=2244858&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244858&gubun=K,False,5600.0,현대 스타리아  2.2 디젤 캠핑카 -,5600.0,False,,,,2023.01,23271.0,디젤,자동,검정색,2199.0,
다온 아클란 S 캠핑카,/mycar/mycar_view.php?no=2244141&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244141&gubun=K,False,9999.0,현대 스타리아  2.2 디젤 캠핑카 -,9999.0,False,,,,2023.02 (22년형),2900.0,디젤,자동,흰색,2199.0,
현대 스타리아 2.2 디젤 라운지 9인승 4WD 인스퍼레이션,/mycar/mycar_view.php?no=2242882&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242882&gubun=K,False,5800.0,현대 스타리아  2.2 디젤 라운지 9인승 4WD 인스퍼레이션,5800.0,False,,,,2024.12 (25년형),90.0,디젤,자동,검정색,2199.0,
현대 아이오닉5 롱레인지  익스클루시브,/mycar/mycar_view.php?no=2256051&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256051&gubun=K,True,0.0,현대 아이오닉5 롱레인지  익스클루시브,0.0,True,,78.0,32 / 32,2021.10 (22년형),50308.0,전기,자동,흰색,111.0,
현대 아이오닉5 롱레인지 AWD 프레스티지,/mycar/mycar_view.php?no=2256304&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256304&gubun=K,True,200.0,현대 아이오닉5 롱레인지 AWD 프레스티지,200.0,True,200.0,932000.0,17 / 60,2022.05,81220.0,전기,자동,회색,111.0,
현대 더 뉴 캐스퍼 1.0  디 에센셜,/mycar/mycar_view.php?no=2257299&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257299&gubun=K,True,0.0,현대 더 뉴 캐스퍼 1.0  디 에센셜,0.0,True,,44.0,60 / 60,2026.01,30.0,가솔린,자동,흰색,998.0,
현대 캐스퍼 1.0  디 에센셜,/mycar/mycar_view.php?no=2251863&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251863&gubun=K,True,0.0,현대 캐스퍼 1.0  디 에센셜,0.0,True,,37.0,60 / 60,2024.07,20.0,가솔린,자동,흰색,998.0,
현대 캐스퍼 1.0 터보 인스퍼레이션,/mycar/mycar_view.php?no=2255678&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255678&gubun=K,False,2100.0,현대 캐스퍼 1.0 터보 인스퍼레이션,2100.0,False,,,,2024.12 (25년형),14800.0,가솔린,자동,녹색,998.0,
현대 아이오닉6 롱레인지 익스클루시브 플러스,/mycar/mycar_view.php?no=2256868&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256868&gubun=K,True,0.0,현대 아이오닉6 롱레인지 익스클루시브 플러스,0.0,True,,,21 / 60,2022.09 (23년형),50000.0,전기,자동,흰색,111.0,
현대 아이오닉6 롱레인지 익스클루시브 플러스,/mycar/mycar_view.php?no=2256557&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256557&gubun=K,True,2609.0,현대 아이오닉6 롱레인지 익스클루시브 플러스,2609.0,True,,,37 / 60,2023.12 (24년형),15346.0,전기,자동,기타색상,111.0,
제네시스 더 뉴 G70 2.0 터보 AWD,/mycar/mycar_view.php?no=2253837&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253837&gubun=K,False,3350.0,제네시스 더 뉴 G70 2.0 터보 AWD,3350.0,False,,,,2021.07,40869.0,가솔린,자동,흰색,1998.0,
제네시스 더 뉴 G70 2.0 터보 스포츠 팩,/mycar/mycar_view.php?no=2254377&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254377&gubun=K,False,3799.0,제네시스 더 뉴 G70 2.0 터보 스포츠 팩,3799.0,False,,,,2021.08,42857.0,가솔린,자동,회색,1998.0,
제네시스 더 뉴 G70 2.0 터보,/mycar/mycar_view.php?no=2256436&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256436&gubun=K,False,3330.0,제네시스 더 뉴 G70 2.0 터보,3330.0,False,,,,2021.04,35169.0,가솔린,자동,흰색,1998.0,
제네시스 더 뉴 G70 2.0 터보,/mycar/mycar_view.php?no=2257052&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257052&gubun=K,False,3090.0,제네시스 더 뉴 G70 2.0 터보,3090.0,False,,,,2021.12 (22년형),44943.0,가솔린,자동,진회색,1998.0,
제네시스 더 뉴 G70 2.0 터보,/mycar/mycar_view.php?no=2257320&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257320&gubun=K,False,3190.0,제네시스 더 뉴 G70 2.0 터보,3190.0,False,,,,2022.02,36635.0,가솔린,자동,흰색,1998.0,
제네시스 더 뉴 G70 3.3 터보 AWD,/mycar/mycar_view.php?no=2252337&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252337&gubun=K,False,2950.0,제네시스 더 뉴 G70 3.3 터보 AWD,2950.0,False,,,,2021.07,41383.0,가솔린,자동,진회색,3342.0,
