model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,acquisition_cost_wan,monthly_rent_wan,remain_months,total_months,remain_months_text,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date,gubun,maker_no,group_no,detail_no,maker_name,group_name,detail_name,fuel_efficiency,drivetrain_type
현대 엑센트  1.4 VVT 프리미어,/mycar/mycar_view.php?no=2256597&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256597&gubun=K,False,690.0,현대 엑센트  1.4 VVT 프리미어,690.0,False,,,,,,,2013.01,77850.0,가솔린,자동,흰색,1396.0,,K,49,26,1314,현대,엑센트,엑센트 (신형) (10~19년),14.3,FF
현대 엑센트  1.4 VVT 프리미엄,/mycar/mycar_view.php?no=2252628&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252628&gubun=K,False,520.0,현대 엑센트   1.4 VVT 프리미엄,520.0,False,,,,,,,2012.02,66000.0,가솔린,자동,흰색,1396.0,,K,49,26,1314,현대,엑센트,엑센트 (신형) (10~19년),13.3,FF
현대 엑센트  1.4 VVT 모던,/mycar/mycar_view.php?no=2252627&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252627&gubun=K,False,470.0,현대 엑센트   1.4 VVT 모던,470.0,False,,,,,,,2013.10 (14년형),116000.0,가솔린,자동,흰색,1396.0,,K,49,26,1314,현대,엑센트,엑센트 (신형) (10~19년),14.1,FF
현대 엑셀 1.5 5도어 GSD,/mycar/mycar_view.php?no=2242714&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242714&gubun=K,False,1999.0,현대 엑셀  1.5 5도어 GSD,1999.0,False,,,,,,,1992.02,51000.0,가솔린,수동,은색,1468.0,,K,49,27,419,현대,엑셀,엑셀 (89~94년),,FF
현대 더 뉴 제네시스 쿠페 2.0 터보 S,/mycar/mycar_view.php?no=2251057&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251057&gubun=K,False,640.0,현대 더 뉴 제네시스 쿠페 2.0 터보 S,640.0,False,,,,,,,2012.02,192481.0,가솔린,자동,흰색,1998.0,,K,49,30,1463,현대,제네시스,더 뉴 제네시스 쿠페 (11~16년),10.0,AWD
현대 제네시스 쿠페 2.0 터보 D,/mycar/mycar_view.php?no=2255383&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255383&gubun=K,False,350.0,현대 제네시스 쿠페 2.0 터보 D,350.0,False,,,,,,,2010.04,108000.0,가솔린,자동,회색,1998.0,,K,49,30,1012,현대,제네시스,제네시스 쿠페 (08~11년),11.0,AWD
현대 제네시스 쿠페 3.8 GT R,/mycar/mycar_view.php?no=2255422&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255422&gubun=K,False,800.0,현대 제네시스 쿠페 3.8 GT R,800.0,False,,,,,,,2009.04,135630.0,가솔린,자동,자주색,3778.0,,K,49,30,1012,현대,제네시스,제네시스 쿠페 (08~11년),10.0,AWD
현대 제네시스 DH G330 AWD 프리미엄,/mycar/mycar_view.php?no=2239818&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2239818&gubun=K,False,699.0,현대 제네시스 DH G330 AWD 프리미엄,699.0,False,,,,,,,2016.01,202903.0,가솔린,자동,회색,3342.0,,K,49,30,1589,현대,제네시스,제네시스 DH (13~16년),8.8,AWD
현대 제네시스 DH G330 AWD 모던,/mycar/mycar_view.php?no=2255303&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255303&gubun=K,False,790.0,현대 제네시스 DH G330 AWD 모던,790.0,False,,,,,,,2014.02,191384.0,가솔린,자동,검정색,3342.0,,K,49,30,1589,현대,제네시스,제네시스 DH (13~16년),8.8,AWD
현대 제네시스 DH G330  모던,/mycar/mycar_view.php?no=2253546&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253546&gubun=K,False,1170.0,현대 제네시스 DH G330  모던,1170.0,False,,,,,,,2015.07 (16년형),160964.0,가솔린,자동,흰색,3342.0,,K,49,30,1589,현대,제네시스,제네시스 DH (13~16년),9.4,AWD
현대 제네시스 DH G330 AWD 모던,/mycar/mycar_view.php?no=2255415&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255415&gubun=K,False,1950.0,현대 제네시스 DH  G330 AWD 모던,1950.0,False,,,,,,,2015.04 (16년형),32547.0,가솔린,자동,진회색,3342.0,,K,49,30,1589,현대,제네시스,제네시스 DH (13~16년),8.8,AWD
현대 제네시스 DH G330 AWD 프리미엄,/mycar/mycar_view.php?no=2246889&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246889&gubun=K,False,1450.0,현대 제네시스 DH  G330 AWD 프리미엄,1450.0,False,,,,,,,2014.04 (15년형),145000.0,가솔린,자동,은색,3342.0,,K,49,30,1589,현대,제네시스,제네시스 DH (13~16년),8.8,AWD
현대 제네시스 BH330 럭셔리,/mycar/mycar_view.php?no=2255664&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255664&gubun=K,False,560.0,현대 제네시스 BH330 럭셔리,560.0,False,,,,,,,2011.07 (12년형),163231.0,가솔린,자동,검정색,3342.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),10.6,AWD
현대 제네시스 GP500 프라다,/mycar/mycar_view.php?no=2252225&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252225&gubun=K,False,1190.0,현대 제네시스  GP500 프라다,1190.0,False,,,,,,,2011.06 (12년형),193174.0,가솔린/LPG겸용,자동,검정색,5038.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),9.0,AWD
현대 제네시스 BH380 로얄 VIP 팩,/mycar/mycar_view.php?no=2253085&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253085&gubun=K,False,990.0,현대 제네시스  BH380 로얄 VIP 팩,990.0,False,,,,,,,2012.03,154244.0,가솔린,자동,검정색,3778.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),10.2,AWD
현대 제네시스 BH380 로얄,/mycar/mycar_view.php?no=2256842&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256842&gubun=K,False,490.0,현대 제네시스  BH380 로얄,490.0,False,,,,,,,2008.06,177167.0,가솔린,자동,진회색 (보라색 랩핑),3778.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),9.6,AWD
현대 제네시스 GP500 프라다,/mycar/mycar_view.php?no=2257252&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257252&gubun=K,False,1290.0,현대 제네시스  GP500 프라다,1290.0,False,,,,,,,2012.01,239801.0,가솔린,자동,갈색,5038.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),9.0,AWD
현대 제네시스 BH330 그랜드,/mycar/mycar_view.php?no=2222941&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2222941&gubun=K,False,249.0,현대 제네시스 BH330 그랜드,249.0,False,,,,,,,2009.09 (10년형),154000.0,가솔린,자동,검정색,3342.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),10.0,AWD
현대 제네시스 BH380  로얄,/mycar/mycar_view.php?no=2257372&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257372&gubun=K,False,390.0,현대 제네시스 BH380  로얄,390.0,False,,,,,,,2010.07,183906.0,가솔린,자동,은색,3778.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),9.6,AWD
현대 제네시스 BH330 럭셔리,/mycar/mycar_view.php?no=2254836&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254836&gubun=K,False,590.0,현대 제네시스  BH330 럭셔리,590.0,False,,,,,,,2012.05,211223.0,가솔린,자동,검정색,3342.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),10.6,AWD
현대 제네시스 BH330 프리미엄 스페셜 다이나믹 에디션,/mycar/mycar_view.php?no=2255684&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255684&gubun=K,False,1290.0,현대 제네시스 BH330 프리미엄 스페셜 다이나믹 에디션,1290.0,False,,,,,,,2013.09 (14년형),66971.0,가솔린,자동,검정색,3342.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),9.6,AWD
현대 제네시스 BH380,/mycar/mycar_view.php?no=2249235&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249235&gubun=K,False,870.0,현대 제네시스  BH380  -,870.0,False,,,,,,,2013.06,47000.0,가솔린,자동,검정색,3778.0,,K,49,30,933,현대,제네시스,제네시스 (08~14년),9.6,AWD
현대 더 뉴 투싼 1.6 터보 2WD 프리미엄,/mycar/mycar_view.php?no=2256140&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256140&gubun=K,False,52.0,현대 더 뉴 투싼 1.6 터보 2WD 프리미엄,52.0,False,,,,,,,2025.02,18300.0,가솔린,자동,녹색,1598.0,,K,49,37,2818,현대,투싼,더 뉴 투싼 (23년~현재),12.5,FF
현대 디 올 뉴 투싼 1.6 가솔린 터보 AWD 인스퍼레이션,/mycar/mycar_view.php?no=2255724&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255724&gubun=K,False,2699.0,현대 디 올 뉴 투싼  1.6 가솔린 터보 AWD 인스퍼레이션,2699.0,False,,,,,,,2021.12 (22년형),59445.0,가솔린,자동,갈색,1598.0,,K,49,37,2343,현대,투싼,디 올 뉴 투싼 (20~23년),11.0,AWD
현대 디 올 뉴 투싼 1.6 가솔린 터보 2WD  인스퍼레이션,/mycar/mycar_view.php?no=2234194&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2234194&gubun=K,True,200.0,현대 디 올 뉴 투싼 1.6 가솔린 터보 2WD  인스퍼레이션,,True,200.0,,72.0,40.0,60.0,40 / 60,2022.11 (23년형),21906.0,가솔린 하이브리드,자동,흰색,1598.0,,K,49,37,2343,현대,투싼,디 올 뉴 투싼 (20~23년),12.0,FF
현대 디 올 뉴 투싼 1.6 가솔린 터보 2WD 인스퍼레이션,/mycar/mycar_view.php?no=2243649&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2243649&gubun=K,False,2900.0,현대 디 올 뉴 투싼  1.6 가솔린 터보 2WD 인스퍼레이션,2900.0,False,,,,,,,2024.01 (23년형),16588.0,가솔린 하이브리드,자동,진회색,1598.0,,K,49,37,2343,현대,투싼,디 올 뉴 투싼 (20~23년),12.0,FF
현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV 프리미엄,/mycar/mycar_view.php?no=2254419&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254419&gubun=K,True,200.0,현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV 프리미엄,,True,,200.0,74.0,60.0,60.0,60 / 60,2025.10,20.0,가솔린 하이브리드,자동,흰색,1598.0,,K,49,37,2403,현대,투싼,디 올 뉴 투싼 하이브리드 (20~23년),16.2,FF
현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV  프리미엄,/mycar/mycar_view.php?no=2251808&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251808&gubun=K,True,0.0,현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV  프리미엄,,True,,0.0,57.0,60.0,60.0,60 / 60,2025.09,50.0,가솔린 하이브리드,자동,흰색,1598.0,,K,49,37,2403,현대,투싼,디 올 뉴 투싼 하이브리드 (20~23년),16.2,FF
현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV  프리미엄,/mycar/mycar_view.php?no=2256990&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256990&gubun=K,False,2500.0,현대 디 올 뉴 투싼 하이브리드 1.6 터보 HEV  프리미엄,2500.0,False,,,,,,,2021.05,98830.0,가솔린 하이브리드,자동,흰색,1598.0,,K,49,37,2403,현대,투싼,디 올 뉴 투싼 하이브리드 (20~23년),16.2,FF
